club_name,club_logo_url,nationality_name,nation_flag_url
Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Liverpool,https://cdn.sofifa.net/teams/9/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Liverpool,https://cdn.sofifa.net/teams/9/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Napoli,https://cdn.sofifa.net/teams/48/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Chelsea,https://cdn.sofifa.net/teams/5/60.png,United States,https://cdn.sofifa.net/flags/us.png
Sporting CP,https://cdn.sofifa.net/teams/237/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
FC Bayern München,https://cdn.sofifa.net/teams/21/60.png,France,https://cdn.sofifa.net/flags/fr.png
Atlético de Madrid,https://cdn.sofifa.net/teams/240/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Aston Villa,https://cdn.sofifa.net/teams/2/60.png,Jamaica,https://cdn.sofifa.net/flags/jm.png
Chelsea,https://cdn.sofifa.net/teams/5/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
RB Bragantino,https://cdn.sofifa.net/teams/112472/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Grêmio,https://cdn.sofifa.net/teams/1629/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Everton,https://cdn.sofifa.net/teams/7/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Tottenham Hotspur,https://cdn.sofifa.net/teams/18/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Inter,https://cdn.sofifa.net/teams/44/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Leeds United,https://cdn.sofifa.net/teams/8/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Real Sociedad,https://cdn.sofifa.net/teams/457/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
West Ham United,https://cdn.sofifa.net/teams/19/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
FC Bayern München,https://cdn.sofifa.net/teams/21/60.png,Canada,https://cdn.sofifa.net/flags/ca.png
Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Sevilla FC,https://cdn.sofifa.net/teams/481/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
Tottenham Hotspur,https://cdn.sofifa.net/teams/18/60.png,France,https://cdn.sofifa.net/flags/fr.png
West Ham United,https://cdn.sofifa.net/teams/19/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
Real Madrid CF,https://cdn.sofifa.net/teams/243/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Manchester City,https://cdn.sofifa.net/teams/10/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Villarreal CF,https://cdn.sofifa.net/teams/483/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Dinamo Zagreb,https://cdn.sofifa.net/teams/211/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Real Betis Balompié,https://cdn.sofifa.net/teams/449/60.png,Spain,https://cdn.sofifa.net/flags/es.png
LOSC Lille,https://cdn.sofifa.net/teams/65/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/60.png,France,https://cdn.sofifa.net/flags/fr.png
Atlético de Madrid,https://cdn.sofifa.net/teams/240/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Olympique de Marseille,https://cdn.sofifa.net/teams/219/60.png,France,https://cdn.sofifa.net/flags/fr.png
Inter Miami CF,https://cdn.sofifa.net/teams/112893/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
LOSC Lille,https://cdn.sofifa.net/teams/65/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
SL Benfica,https://cdn.sofifa.net/teams/234/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Lazio,https://cdn.sofifa.net/teams/46/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Sporting CP,https://cdn.sofifa.net/teams/237/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Inter,https://cdn.sofifa.net/teams/44/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Inter,https://cdn.sofifa.net/teams/44/60.png,Chile,https://cdn.sofifa.net/flags/cl.png
1. FC Union Berlin,https://cdn.sofifa.net/teams/1831/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Bologna,https://cdn.sofifa.net/teams/189/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png
LOSC Lille,https://cdn.sofifa.net/teams/65/60.png,France,https://cdn.sofifa.net/flags/fr.png
SL Benfica,https://cdn.sofifa.net/teams/234/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Sevilla FC,https://cdn.sofifa.net/teams/481/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/60.png,Spain,https://cdn.sofifa.net/flags/es.png
OGC Nice,https://cdn.sofifa.net/teams/72/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,Slovenia,https://cdn.sofifa.net/flags/si.png
Aston Villa,https://cdn.sofifa.net/teams/2/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
SL Benfica,https://cdn.sofifa.net/teams/234/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Unión Deportiva Las Palmas,https://cdn.sofifa.net/teams/472/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Everton,https://cdn.sofifa.net/teams/7/60.png,Colombia,https://cdn.sofifa.net/flags/co.png
Juventus,https://cdn.sofifa.net/teams/45/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
FC Barcelona,https://cdn.sofifa.net/teams/241/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Valencia CF,https://cdn.sofifa.net/teams/461/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Ajax,https://cdn.sofifa.net/teams/245/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Villarreal CF,https://cdn.sofifa.net/teams/483/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Real Madrid CF,https://cdn.sofifa.net/teams/243/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Paris Saint-Germain,https://cdn.sofifa.net/teams/73/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Tottenham Hotspur,https://cdn.sofifa.net/teams/18/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
FC Porto,https://cdn.sofifa.net/teams/236/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Burnley,https://cdn.sofifa.net/teams/1796/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
AC Milan,https://cdn.sofifa.net/teams/47/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Olympiacos CFP,https://cdn.sofifa.net/teams/280/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
West Ham United,https://cdn.sofifa.net/teams/19/60.png,France,https://cdn.sofifa.net/flags/fr.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,Hungary,https://cdn.sofifa.net/flags/hu.png
Olympique de Marseille,https://cdn.sofifa.net/teams/219/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Southampton,https://cdn.sofifa.net/teams/17/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Cagliari,https://cdn.sofifa.net/teams/1842/60.png,Italy,https://cdn.sofifa.net/flags/it.png
İstanbul Başakşehir FK,https://cdn.sofifa.net/teams/101014/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
VfL Wolfsburg,https://cdn.sofifa.net/teams/175/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Paris Saint-Germain,https://cdn.sofifa.net/teams/73/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Real Sociedad,https://cdn.sofifa.net/teams/457/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Torino F.C.,https://cdn.sofifa.net/teams/54/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Real Madrid CF,https://cdn.sofifa.net/teams/243/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Manchester United,https://cdn.sofifa.net/teams/11/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Juventus,https://cdn.sofifa.net/teams/45/60.png,France,https://cdn.sofifa.net/flags/fr.png
Real Betis Balompié,https://cdn.sofifa.net/teams/449/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Napoli,https://cdn.sofifa.net/teams/48/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
FC Porto,https://cdn.sofifa.net/teams/236/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Granada CF,https://cdn.sofifa.net/teams/110832/60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png
Manchester United,https://cdn.sofifa.net/teams/11/60.png,France,https://cdn.sofifa.net/flags/fr.png
SL Benfica,https://cdn.sofifa.net/teams/234/60.png,Greece,https://cdn.sofifa.net/flags/gr.png
Borussia Dortmund,https://cdn.sofifa.net/teams/22/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Atalanta,https://cdn.sofifa.net/teams/39/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Inter,https://cdn.sofifa.net/teams/44/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Napoli,https://cdn.sofifa.net/teams/48/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Getafe CF,https://cdn.sofifa.net/teams/1860/60.png,Togo,https://cdn.sofifa.net/flags/tg.png
Atalanta,https://cdn.sofifa.net/teams/39/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Newcastle United,https://cdn.sofifa.net/teams/13/60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png
Manchester United,https://cdn.sofifa.net/teams/11/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Everton,https://cdn.sofifa.net/teams/7/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Napoli,https://cdn.sofifa.net/teams/48/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Getafe CF,https://cdn.sofifa.net/teams/1860/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Leeds United,https://cdn.sofifa.net/teams/8/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Valencia CF,https://cdn.sofifa.net/teams/461/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Arsenal,https://cdn.sofifa.net/teams/1/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,France,https://cdn.sofifa.net/flags/fr.png
Tottenham Hotspur,https://cdn.sofifa.net/teams/18/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Real Sociedad,https://cdn.sofifa.net/teams/457/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Roma,https://cdn.sofifa.net/teams/52/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Clube Atlético Mineiro,https://cdn.sofifa.net/teams/1035/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
RB Bragantino,https://cdn.sofifa.net/teams/112472/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Sport Club Corinthians Paulista,https://cdn.sofifa.net/teams/1041/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
RB Bragantino,https://cdn.sofifa.net/teams/112472/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Clube Atlético Mineiro,https://cdn.sofifa.net/teams/1035/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Flamengo,https://cdn.sofifa.net/teams/1043/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Atalanta,https://cdn.sofifa.net/teams/39/60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png
RB Leipzig,https://cdn.sofifa.net/teams/112172/60.png,France,https://cdn.sofifa.net/flags/fr.png
Olympique Lyonnais,https://cdn.sofifa.net/teams/66/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Valencia CF,https://cdn.sofifa.net/teams/461/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Leicester City,https://cdn.sofifa.net/teams/95/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Olympique Lyonnais,https://cdn.sofifa.net/teams/66/60.png,France,https://cdn.sofifa.net/flags/fr.png
Lazio,https://cdn.sofifa.net/teams/46/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Chelsea,https://cdn.sofifa.net/teams/5/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Sporting CP,https://cdn.sofifa.net/teams/237/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/60.png,France,https://cdn.sofifa.net/flags/fr.png
Tottenham Hotspur,https://cdn.sofifa.net/teams/18/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/60.png,Burkina Faso,https://cdn.sofifa.net/flags/bf.png
Juventus,https://cdn.sofifa.net/teams/45/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Atlético de Madrid,https://cdn.sofifa.net/teams/240/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
FC Barcelona,https://cdn.sofifa.net/teams/241/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Parma,https://cdn.sofifa.net/teams/50/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Club América,https://cdn.sofifa.net/teams/1879/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
PFC CSKA Moscow,https://cdn.sofifa.net/teams/315/60.png,Russia,https://cdn.sofifa.net/flags/ru.png
Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Leicester City,https://cdn.sofifa.net/teams/95/60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Trabzonspor,https://cdn.sofifa.net/teams/436/60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png
Valencia CF,https://cdn.sofifa.net/teams/461/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Club Brugge KV,https://cdn.sofifa.net/teams/231/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Real Madrid CF,https://cdn.sofifa.net/teams/243/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Olympique de Marseille,https://cdn.sofifa.net/teams/219/60.png,France,https://cdn.sofifa.net/flags/fr.png
Fatih Karagümrük S.K.,https://cdn.sofifa.net/teams/111117/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
Real Sociedad,https://cdn.sofifa.net/teams/457/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Royal Antwerp FC,https://cdn.sofifa.net/teams/230/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Cagliari,https://cdn.sofifa.net/teams/1842/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Galatasaray SK,https://cdn.sofifa.net/teams/325/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
West Ham United,https://cdn.sofifa.net/teams/19/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Inter,https://cdn.sofifa.net/teams/44/60.png,Chile,https://cdn.sofifa.net/flags/cl.png
Fiorentina,https://cdn.sofifa.net/teams/110374/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Juventus,https://cdn.sofifa.net/teams/45/60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png
Atalanta,https://cdn.sofifa.net/teams/39/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Borussia Dortmund,https://cdn.sofifa.net/teams/22/60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png
Villarreal CF,https://cdn.sofifa.net/teams/483/60.png,France,https://cdn.sofifa.net/flags/fr.png
Crystal Palace,https://cdn.sofifa.net/teams/1799/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Boca Juniors,https://cdn.sofifa.net/teams/1877/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Udinese Calcio,https://cdn.sofifa.net/teams/55/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
River Plate,https://cdn.sofifa.net/teams/1876/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Seattle Sounders FC,https://cdn.sofifa.net/teams/111144/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
,,Poland,https://cdn.sofifa.net/flags/pl.png
Juventus,https://cdn.sofifa.net/teams/45/60.png,Italy,https://cdn.sofifa.net/flags/it.png
FC Porto,https://cdn.sofifa.net/teams/236/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Real Betis Balompié,https://cdn.sofifa.net/teams/449/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Sporting CP,https://cdn.sofifa.net/teams/237/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png
Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/60.png,Chile,https://cdn.sofifa.net/flags/cl.png
Cagliari,https://cdn.sofifa.net/teams/1842/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Villarreal CF,https://cdn.sofifa.net/teams/483/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Paris Saint-Germain,https://cdn.sofifa.net/teams/73/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Atalanta,https://cdn.sofifa.net/teams/39/60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png
Paris Saint-Germain,https://cdn.sofifa.net/teams/73/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Napoli,https://cdn.sofifa.net/teams/48/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Atlético de Madrid,https://cdn.sofifa.net/teams/240/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Toronto FC,https://cdn.sofifa.net/teams/111651/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Olympiacos CFP,https://cdn.sofifa.net/teams/280/60.png,Greece,https://cdn.sofifa.net/flags/gr.png
PSV,https://cdn.sofifa.net/teams/247/60.png,Israel,https://cdn.sofifa.net/flags/il.png
Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/60.png,France,https://cdn.sofifa.net/flags/fr.png
FC Barcelona,https://cdn.sofifa.net/teams/241/60.png,France,https://cdn.sofifa.net/flags/fr.png
Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/60.png,France,https://cdn.sofifa.net/flags/fr.png
Ajax,https://cdn.sofifa.net/teams/245/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
Sporting CP,https://cdn.sofifa.net/teams/237/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
CF Monterrey,https://cdn.sofifa.net/teams/1032/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Everton,https://cdn.sofifa.net/teams/7/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Atlanta United,https://cdn.sofifa.net/teams/112885/60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png
Spartak Moskva,https://cdn.sofifa.net/teams/100767/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Stade Rennais FC,https://cdn.sofifa.net/teams/74/60.png,France,https://cdn.sofifa.net/flags/fr.png
Deportivo Alavés,https://cdn.sofifa.net/teams/463/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Tottenham Hotspur,https://cdn.sofifa.net/teams/18/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Lazio,https://cdn.sofifa.net/teams/46/60.png,Albania,https://cdn.sofifa.net/flags/al.png
PSV,https://cdn.sofifa.net/teams/247/60.png,Germany,https://cdn.sofifa.net/flags/de.png
SL Benfica,https://cdn.sofifa.net/teams/234/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Chelsea,https://cdn.sofifa.net/teams/5/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
River Plate,https://cdn.sofifa.net/teams/1876/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
OGC Nice,https://cdn.sofifa.net/teams/72/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Villarreal CF,https://cdn.sofifa.net/teams/483/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Napoli,https://cdn.sofifa.net/teams/48/60.png,Italy,https://cdn.sofifa.net/flags/it.png
FC Bayern München,https://cdn.sofifa.net/teams/21/60.png,France,https://cdn.sofifa.net/flags/fr.png
RCD Espanyol de Barcelona,https://cdn.sofifa.net/teams/452/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Olympique Lyonnais,https://cdn.sofifa.net/teams/66/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
